unix,Date,symbol,Open,High,Low,Close,Volume BTC,Volume,tradecount
1576832400,,BTC/USDT,7135.1,7159.81,7126,7132.98,1132.41,8084465.58,
1576828800,,BTC/USDT,71457,7175.67,7091.76,7135.1,1588.45,11332135.78,
1576825200,,BTC/USDT,7107.25,7160,7104.41,71457,1238.99,8839079.54,
1576821600,,BTC/USDT,7090.81,7132.37,7082.38,7107.25,1253.54,8913328.46,
1576818000,,BTC/USDT,71251,7136,7089.91,7090.81,1324.16,94167799,
1576814400,,BTC/USDT,7134.14,7139.99,7120.54,71251,831.85,5928996.29,
1576810800,,BTC/USDT,7124.95,7142.39,7120.44,7134.14,920.89,6565187.43,
1576807200,,BTC/USDT,7102.27,7140.78,7098.48,7124.95,1029.51,73342829,
1576803600,,BTC/USDT,7124.96,7129.63,7093,7102.27,1228.6,8732497.37,
1576800000,,BTC/USDT,7150.3,7160,7079.5,7124.96,1745.5,12426965.52,
1576796400,,BTC/USDT,7157.69,7165.9,7137.29,7150.3,765.41,5471827.69,
1576792800,,BTC/USDT,7157.78,71642,7131.62,7157.69,823.21,5884640.35,
1576789200,,BTC/USDT,71517,7170.87,71282,7157.78,1023.56,7324366.3,
1576785600,,BTC/USDT,71775,7181.99,7137.89,71517,1399.44,10019476.84,
1576782000,,BTC/USDT,7157.52,7185,7138.32,71775,1137.61,8150829.93,
1576778400,,BTC/USDT,7133.17,7169,7119.16,7157.52,1245.93,8910600.62,
1576774800,,BTC/USDT,7136.57,7158.6,7111,7133.17,13253,9450014.46,
1576771200,,BTC/USDT,7145.84,7173.47,7117.12,7136.57,1494.94,10684445.39,
1576767600,,BTC/USDT,7122.58,7175.19,71084,7145.84,1842.32,13159788.45,
1576764000,,BTC/USDT,70883,7123.72,7069.16,7122.58,2102.26,14922458.6,
1576760400,,BTC/USDT,7189.53,7234,70601,70883,4998.51,35748724.47,
1576756800,,BTC/USDT,7150,7220,71423,7189.53,2726.43,195786817,
1576753200,,BTC/USDT,7153.73,7179.99,7123.79,7150,1588.91,11371558.98,
1576749600,,BTC/USDT,7121.23,7200,7120.12,7153.73,3594.43,25760592.29,
1576746000,,BTC/USDT,7076.2,7159.62,7038.31,7121.23,3149.49,22332890.88,
1576742400,,BTC/USDT,7092.54,7117.15,7066,7076.2,2007.77,14239767.33,
1576738800,,BTC/USDT,7135.53,7142.93,7076.65,7092.54,1929.19,13723858.99,
1576735200,,BTC/USDT,7147.21,7166.84,7126.86,7135.53,1378.52,9846577.99,
1576731600,,BTC/USDT,7139.85,7167.85,71102,7147.21,2035.73,14526008.66,
1576728000,,BTC/USDT,7158.94,7162.32,7129.87,7139.85,1225.7,8758002.14,
1576724400,,BTC/USDT,7150.4,7180.96,7150,7158.94,1258.95,90153024,
1576720800,,BTC/USDT,7157.2,7187.85,7130,7150.4,1404.16,10047617.16,
1576717200,,BTC/USDT,7234.99,7237.57,7122.5,7157.2,4384.51,31398989.68,
1576713600,,BTC/USDT,7277.83,7380,7206.7,7234.99,57827,42094753.38,
1576710000,,BTC/USDT,7422.96,7438.1,7221.6,7277.83,5575.37,40601602.98,
1576706400,,BTC/USDT,7125,7440,7123.97,7422.96,5180.7,37548060.38,
1576702800,,BTC/USDT,7108.95,7199,7106.74,7125,3074.76,21982053.73,
1576699200,,BTC/USDT,6956.86,7214.88,6941,7108.95,11187.5,79450084.25,
1576695600,,BTC/USDT,6860.9,69665,6852.28,6956.86,4948.96,34221645.9,
1576692000,,BTC/USDT,6859.92,6878.65,6820,6860.9,1666.69,11405127.66,
1576688400,,BTC/USDT,6874.74,6925.13,6830,6859.92,2992.78,20552794.27,
1576684800,,BTC/USDT,6823.49,6929.2,6770,6874.74,4453.37,30438096.91,
1576681200,,BTC/USDT,6697.34,68638,6697.34,6823.49,7208.64,48949758.8,
1576677600,,BTC/USDT,6674.55,6737.6,6639.93,6697.34,5021.99,33554011.36,
1576674000,,BTC/USDT,6541.47,6684.88,6435,6674.55,10284.99,67337376.1,
1576670400,,BTC/USDT,6615.24,6629.44,6500,6541.47,5240.18,34397109.42,
1576666800,,BTC/USDT,66554,6660.4,6608.44,6615.24,1445.66,9584515.2,
1576663200,,BTC/USDT,6634.39,6668.84,6620.31,66554,1640.8,109036973,
1576659600,,BTC/USDT,6623.47,6656.66,66216,6634.39,1329.88,8833024.83,
1576656000,,BTC/USDT,6619.51,66563,6611.41,6623.47,1766.81,11724097.82,
1576652400,,BTC/USDT,6629.11,6632.63,65901,6619.51,23858,157734226,
1576648800,,BTC/USDT,6668.58,6685.36,6613.15,6629.11,1687.58,11220846.18,
1576645200,,BTC/USDT,6675.38,6686.63,6649.1,6668.58,1056.54,7043433.98,
1576641600,,BTC/USDT,6686.91,6717.56,6658.66,6675.38,1391.37,9301335.21,
1576638000,,BTC/USDT,6703.6,6725.69,6679.38,6686.91,1436.39,9628666.35,
1576634400,,BTC/USDT,6660.67,6712.6,6646.88,6703.6,1527.59,10211282.64,
1576630800,,BTC/USDT,6654.57,6691.16,6642.15,6660.67,1969.2,13126162.45,
1576627200,,BTC/USDT,6623.82,66599,6600.52,6654.57,11235,7440050.25,
1576623600,,BTC/USDT,6587.22,6638.57,6560,6623.82,1826.31,12067656.29,
1576620000,,BTC/USDT,6617,6702,6570,6587.22,2802.29,18556512.73,
1576616400,,BTC/USDT,6584,6623.4,6578.3,6617,1525.21,10079027.19,
1576612800,,BTC/USDT,6619.71,6645.95,6575,6584,3005.22,19859292.77,
1576609200,,BTC/USDT,6711.15,6713.85,6590.21,6619.71,4929.7,327431989,
1576605600,,BTC/USDT,6710,6730,6702.28,6711.15,952.91,6400517.49,
1576602000,,BTC/USDT,67378,6743.33,6693.11,6710,1313.17,88246974,
1576598400,,BTC/USDT,6696.2,6743.6,6640.77,67378,3842.65,25754004.89,
1576594800,,BTC/USDT,6753.25,6759,6691.63,6696.2,2303.49,15507453.92,
1576591200,,BTC/USDT,6773.62,6775,6685,6753.25,4802.9,32369688.54,
1576587600,,BTC/USDT,6877.59,6887.75,6720,6773.62,50417,34328091.48,
1576584000,,BTC/USDT,69359,6940.84,6868.56,6877.59,2688.32,18560089.75,
1576580400,,BTC/USDT,6888,6942.21,6873.83,69359,2585.75,17860520.91,
1576576800,,BTC/USDT,6883.58,6911,68821,6888,1404.92,9681563.35,
1576573200,,BTC/USDT,6879.77,6888.77,6875.34,6883.58,1067.62,7347368.82,
1576569600,,BTC/USDT,6877.47,6886.24,6856,6879.77,1423.25,9780161.83,
1576566000,,BTC/USDT,6889.21,6893.85,6872.12,6877.47,801.75,5518136.92,
1576562400,,BTC/USDT,6889.17,6897.91,6883.56,6889.21,887.69,6116991.75,
1576558800,,BTC/USDT,6887.11,6904.91,6878.55,6889.17,903.12,6224089.87,
1576555200,,BTC/USDT,6886.76,6892.46,6859.48,6887.11,1300.5,8945550.6,
1576551600,,BTC/USDT,6893.27,6895.59,6856,6886.76,1133.59,7798972.87,
1576548000,,BTC/USDT,6885.2,6900,6885.2,6893.27,620.94,4281121.61,
1576544400,,BTC/USDT,6895.98,6899.2,6879.75,6885.2,909.66,6267906.41,
1576540800,,BTC/USDT,6891.72,6910.78,6887.27,6895.98,889.94,6140791.15,
1576537200,,BTC/USDT,6893.91,6912.74,6877.51,6891.72,1256.32,8664458.51,
1576533600,,BTC/USDT,6887.74,6904.84,6878.77,6893.91,634.74,4375952,
1576530000,,BTC/USDT,6860.64,6908,6860.64,6887.74,16774,11546174,
1576526400,,BTC/USDT,6902.16,6919.98,6836,6860.64,2816.88,19369120.59,
1576522800,,BTC/USDT,6924,6930.27,6877.26,6902.16,3155.39,21793138.95,
1576519200,,BTC/USDT,7109.13,7117,6850,6924,8551.51,59425984.83,
1576515600,,BTC/USDT,7099.71,7112.54,7093,7109.13,666.91,47355188,
1576512000,,BTC/USDT,7089.45,7104.85,7087.81,7099.71,1032.29,7324537.3,
1576508400,,BTC/USDT,7115.96,7128.88,7082,7089.45,14978,10633978.11,
1576504800,,BTC/USDT,7135.46,7150,7105.61,7115.96,1917.6,136686957,
1576501200,,BTC/USDT,71083,7140.72,7098.13,7135.46,1875.27,13353268,
1576497600,,BTC/USDT,7091.85,7119,7074,71083,1677.77,11908222.78,
1576494000,,BTC/USDT,7063.36,7125.6,7061.69,7091.85,1576.29,11170702.95,
1576490400,,BTC/USDT,7058.59,7086,7056.31,7063.36,933.45,6599633.68,
1576486800,,BTC/USDT,7069.17,7078.69,7051,7058.59,1063.42,7513826.65,
1576483200,,BTC/USDT,7067.74,7099,7056.8,7069.17,1066.18,7538489.2,
1576479600,,BTC/USDT,7086.52,7100,7062.81,7067.74,13847,9804754.18,
1576476000,,BTC/USDT,7071.26,70921,70681,7086.52,821.85,5821043.63,
1576472400,,BTC/USDT,7072.16,70801,7060,7071.26,743.76,5260773.11,
1576468800,,BTC/USDT,7079.98,7079.98,7042.49,7072.16,1707.9,12061237.69,
1576465200,,BTC/USDT,7093.14,7099.93,7072.24,7079.98,781.16,5535746.5,
1576461600,,BTC/USDT,70969,7103.26,7080.77,7093.14,7199,5099455.83,
1576458000,,BTC/USDT,7080.45,7100,70777,70969,677.97,4808033.95,
1576454400,,BTC/USDT,7118.59,7132.52,7062.55,7080.45,1263.87,89671378,
1576450800,,BTC/USDT,7118.85,7129.41,7097.41,7118.59,6274,4460867.45,
1576447200,,BTC/USDT,7125.43,7139.66,7116.99,7118.85,579.95,4134407.32,
1576443600,,BTC/USDT,7134.69,7135.56,7112.19,7125.43,599.2,4268070.28,
1576440000,,BTC/USDT,7114.49,7141.67,71109,7134.69,713.53,5085026.27,
1576436400,,BTC/USDT,7123.81,7128.99,7101.65,7114.49,517.75,3683665.32,
1576432800,,BTC/USDT,71141,7125,7101.62,7123.81,640.46,4557116.19,
1576429200,,BTC/USDT,7098.53,71225,7093.99,71141,881.13,6262485.47,
1576425600,,BTC/USDT,7119.1,7131.92,7082,7098.53,992.92,7054150.8,
1576422000,,BTC/USDT,7120.41,7133.22,7100,7119.1,892.94,63537821,
1576418400,,BTC/USDT,7080.52,7125,7080.11,7120.41,1097.95,7796944.54,
1576414800,,BTC/USDT,7080.86,7095.22,70703,7080.52,941.88,6671887.15,
1576411200,,BTC/USDT,7110.61,7149,70615,7080.86,1715.14,12180734.76,
1576407600,,BTC/USDT,7096.74,7114.34,7094.27,7110.61,724.26,5145973.96,
1576404000,,BTC/USDT,7140.59,7141.47,7084.51,7096.74,1277.38,9082784.7,
1576400400,,BTC/USDT,7151.33,7161.18,7129.95,7140.59,888.79,6348246.53,
1576396800,,BTC/USDT,7142,7177.15,7123.76,7151.33,1463.5,10457278.48,
1576393200,,BTC/USDT,7054.68,7200.3,7035.63,7142,4478.4,31859713.61,
1576389600,,BTC/USDT,7058,7058.14,7035.37,7054.68,776.89,5474631.18,
1576386000,,BTC/USDT,7053.72,7062.81,7044,7058,433.26,3055838.75,
1576382400,,BTC/USDT,7056.97,70673,7053,7053.72,365.24,2578743.44,
1576378800,,BTC/USDT,7062,70673,70449,7056.97,647.35,4567441.71,
1576375200,,BTC/USDT,7048.54,7072.85,70451,7062,824.2,5816744.46,
1576371600,,BTC/USDT,7046.28,7052.7,7021.43,7048.54,769.43,5416248.74,
1576368000,,BTC/USDT,70645,7065,7008.35,7046.28,1573.9,11075705.65,
1576364400,,BTC/USDT,7089.76,7090,7063.99,70645,558.25,3950923.47,
1576360800,,BTC/USDT,7083.68,7093.38,7067.61,7089.76,515.79,3652931.62,
1576357200,,BTC/USDT,7072.33,7093.99,7062.56,7083.68,571.11,40452946,
1576353600,,BTC/USDT,7072.66,7082.39,7065.39,7072.33,688.42,4868771.41,
1576350000,,BTC/USDT,7096.46,7104.25,7066.85,7072.66,1122.93,7957294.47,
1576346400,,BTC/USDT,7065.26,7099.63,7065,7096.46,935.19,6625054.68,
1576342800,,BTC/USDT,7059.49,7088.48,7053.91,7065.26,1813.41,12825689.66,
1576339200,,BTC/USDT,70603,7078.2,7012,7059.49,3113.95,21935054.55,
1576335600,,BTC/USDT,71534,7156.36,7026,70603,3902.24,27677816.9,
1576332000,,BTC/USDT,7144.18,7158.77,7122.23,71534,1577.85,11263449.71,
1576328400,,BTC/USDT,7161.66,7166.59,7135.97,7144.18,1617.23,11566096.98,
1576324800,,BTC/USDT,7185.94,7189.48,7150,7161.66,1112.85,7983791.78,
1576321200,,BTC/USDT,7190.47,71932,7150,7185.94,1649.82,11834957.4,
1576317600,,BTC/USDT,7191.64,7200.15,7175.89,7190.47,7164,5149125.2,
1576314000,,BTC/USDT,7189.46,7205.36,7167.35,7191.64,1239.55,8913756.2,
1576310400,,BTC/USDT,72528,7252.8,7166.66,7189.46,2091.95,15085387.14,
1576306800,,BTC/USDT,72488,7259.68,72422,72528,620.47,4498497.24,
1576303200,,BTC/USDT,7266.93,7267.45,7243.68,72488,687.63,4987876.49,
1576299600,,BTC/USDT,7258.94,7270,72565,7266.93,492.54,3577011.63,
1576296000,,BTC/USDT,7254.63,7263,7250.22,7258.94,3206,23228944,
1576292400,,BTC/USDT,7254.8,7259.98,7242.14,7254.63,490.78,3558269.81,
1576288800,,BTC/USDT,7264.5,7268.79,7248.85,7254.8,477.76,3468335.4,
1576285200,,BTC/USDT,7248,7271.77,7237.87,7264.5,409.43,2970559.89,
1576281600,,BTC/USDT,7258.48,7258.48,72329,7248,497.43,3603850.29,
1576278000,,BTC/USDT,7242.86,7258.61,7239.47,7258.48,461.28,3343789.28,
1576274400,,BTC/USDT,7244.58,7258.62,7230.64,7242.86,418.68,3032595.37,
1576270800,,BTC/USDT,7257.31,7257.31,72381,7244.58,506.47,3670327.23,
1576267200,,BTC/USDT,7253.87,7266.87,7249.88,7257.31,496.77,3605846.86,
1576263600,,BTC/USDT,7239.97,7270,7231.69,7253.87,1211.85,8785420.83,
1576260000,,BTC/USDT,7274.36,7283.78,7224,7239.97,1433.1,10401791.38,
1576256400,,BTC/USDT,7282.18,7298,7258,7274.36,1472.17,10704922.26,
1576252800,,BTC/USDT,72533,73095,7251,7282.18,2348.46,17091113.7,
1576249200,,BTC/USDT,7229.96,72681,7225.28,72533,1783.15,12921920.63,
1576245600,,BTC/USDT,7234.7,7237.72,72223,7229.96,12159,8785125.76,
1576242000,,BTC/USDT,7231.24,7239.5,7220.63,7234.7,11815,8541148.79,
1576238400,,BTC/USDT,7221.9,7233.19,7208.2,7231.24,1109.24,80067758,
1576234800,,BTC/USDT,7221.51,7237.98,72198,7221.9,804.39,5813966.85,
1576231200,,BTC/USDT,7220.43,7227.2,7212,7221.51,850.18,6138870.26,
1576227600,,BTC/USDT,72167,7230.75,7214,7220.43,1052.31,7599879.75,
1576224000,,BTC/USDT,7236.3,7255,7205.67,72167,2139.53,15449093.23,
1576220400,,BTC/USDT,7217.52,7249.81,7215.24,7236.3,1335.33,9661050.15,
1576216800,,BTC/USDT,72273,7229.88,72081,7217.52,758.56,5475085.76,
1576213200,,BTC/USDT,7227.43,7230.6,7217.4,72273,708.36,5117348.93,
1576209600,,BTC/USDT,7229.1,7247.62,72255,7227.43,1198.96,8674360.75,
1576206000,,BTC/USDT,7212.72,7236.5,7208.42,7229.1,1048.41,7571851.14,
1576202400,,BTC/USDT,7204.94,7218.98,7199.57,7212.72,682.84,4923450.58,
1576198800,,BTC/USDT,7197.66,72118,7190.76,7204.94,659.18,4747181.69,
1576195200,,BTC/USDT,71988,7216.93,71962,7197.66,715.49,5157327.49,
1576191600,,BTC/USDT,72003,7211.78,7192.11,71988,703.7,5069210.74,
1576188000,,BTC/USDT,7206.11,7212.85,7186.12,72003,769.1,5538674.12,
1576184400,,BTC/USDT,72508,7261.95,7195,7206.11,1378.15,9969188.18,
1576180800,,BTC/USDT,7204.73,7255,72001,72508,1242.19,8981445.33,
1576177200,,BTC/USDT,7216.85,7225.68,7195.61,7204.73,977.73,7047106.45,
1576173600,,BTC/USDT,72028,7226.79,7192.84,7216.85,1457.58,10507135.63,
1576170000,,BTC/USDT,7204.96,7212.26,7190.82,72028,1142.83,8230447,
1576166400,,BTC/USDT,7191.56,7214.45,7175.96,7204.96,1839.84,13246656.99,
1576162800,,BTC/USDT,7165.52,7193.4,7151.72,7191.56,1610.53,11545636.42,
1576159200,,BTC/USDT,7192.67,7222.15,7140,7165.52,3245.34,23285907.15,
1576155600,,BTC/USDT,7193.46,7205,7174,7192.67,1245.38,8952951.65,
1576152000,,BTC/USDT,7192.93,7214.99,7180.17,7193.46,2051.3,14768743.57,
1576148400,,BTC/USDT,7161.19,72068,7158.81,7192.93,15255,10960451.74,
1576144800,,BTC/USDT,7164.22,7217.99,7136.82,7161.19,2362.81,16940844.6,
1576141200,,BTC/USDT,71361,7177.45,7135,7164.22,1941.12,13893290.35,
1576137600,,BTC/USDT,71515,7152.17,7115,71361,1449.24,10335273.91,
1576134000,,BTC/USDT,7173.14,7175.37,71462,71515,770.39,5516350.23,
1576130400,,BTC/USDT,71632,7177.46,71502,7173.14,736.84,5277330.51,
1576126800,,BTC/USDT,7149.98,7166.85,7144.31,71632,646.41,4627062.46,
1576123200,,BTC/USDT,71563,71682,7140,7149.98,741.64,5308023.37,
1576119600,,BTC/USDT,7157.38,71744,7151.36,71563,729.57,5224399.88,
1576116000,,BTC/USDT,7153.23,7185.27,7139.26,7157.38,1984.95,14213002.45,
1576112400,,BTC/USDT,7145.81,7168.11,7080.3,7153.23,2538.63,18098396.4,
1576108800,,BTC/USDT,7210,7295,7113.38,7145.81,5654.44,40672831.85,
1576105200,,BTC/USDT,7203.89,7210,7195.48,7210,544.44,39216019,
1576101600,,BTC/USDT,7194.77,7204.48,7183.1,7203.89,471.26,3390011.53,
1576098000,,BTC/USDT,7171.7,7200,7170.83,7194.77,595.15,4275882.58,
1576094400,,BTC/USDT,7200.23,7205.97,7170,7171.7,665.99,4785961.52,
1576090800,,BTC/USDT,7188.56,7214.1,7180,7200.23,856.14,6160632.77,
1576087200,,BTC/USDT,7197.9,7209.85,7183.44,7188.56,793.76,5710560.67,
1576083600,,BTC/USDT,7192.46,7205.69,7177.96,7197.9,1111.82,7995870.91,
1576080000,,BTC/USDT,7174,7217.5,71533,7192.46,2261.57,16255317.35,
1576076400,,BTC/USDT,7233.65,7235.7,7125.66,7174,3590.17,25780903.51,
1576072800,,BTC/USDT,7240.51,7253.21,7224,7233.65,1205.36,8724128.53,
1576069200,,BTC/USDT,72574,7261.32,7219.56,7240.51,15891,11505501.78,
1576065600,,BTC/USDT,7227.36,72671,7227.36,72574,1579.89,11450288.42,
1576062000,,BTC/USDT,7222.87,7245,7219.36,7227.36,905.48,6547505.49,
1576058400,,BTC/USDT,7238.28,7239.98,72021,7222.87,1323.4,9551552.33,
1576054800,,BTC/USDT,7222.3,7249.72,7222.3,7238.28,1394.44,10092331.68,
1576051200,,BTC/USDT,7220.12,7234.3,7215.22,7222.3,1083.55,7829442.15,
1576047600,,BTC/USDT,7217.89,7227.39,7205.86,7220.12,810.74,58515808,
1576044000,,BTC/USDT,7195.57,7218,7180,7217.89,1071.5,7718836.83,
1576040400,,BTC/USDT,7215.88,7230.21,7195.57,7195.57,776.34,5598391.56,
1576036800,,BTC/USDT,7211.97,7228.87,72001,7215.88,824.54,5951839.99,
1576033200,,BTC/USDT,7248.59,7249.86,7190.17,7211.97,1323.93,9553016.82,
1576029600,,BTC/USDT,7267.77,7275.5,7242.31,7248.59,1069.13,7758049.36,
1576026000,,BTC/USDT,7239.39,7274.4,7228.36,7267.77,1262.42,9154289.59,
1576022400,,BTC/USDT,7224.13,7248.64,7220.28,7239.39,7643,5528713.32,
1576018800,,BTC/USDT,7238.45,7257.34,7223.52,7224.13,771.6,5585840.67,
1576015200,,BTC/USDT,7218.9,7248.65,7218,7238.45,808.71,5852114.34,
1576011600,,BTC/USDT,7207.45,7241.87,7203.19,7218.9,993.97,7181254.96,
1576008000,,BTC/USDT,7231.23,7231.23,7185.16,7207.45,1280.71,9224447.63,
1576004400,,BTC/USDT,7226.35,7232.79,7203.56,7231.23,1063.42,7676249.25,
1576000800,,BTC/USDT,7182.35,7229.8,7157.1,7226.35,2356.7,16969465.61,
1575997200,,BTC/USDT,7232.52,7249.36,7168.6,7182.35,2140,15436141.49,
1575993600,,BTC/USDT,7234.13,7261.52,7210,7232.52,2401.74,17376480.9,
1575990000,,BTC/USDT,7290.92,7307.79,7215,7234.13,3864.85,28058971.47,
1575986400,,BTC/USDT,7321.14,7354,7213,7290.92,34372,25098855.13,
1575982800,,BTC/USDT,7344.71,7347.97,7311.13,7321.14,1577.77,11559422.66,
1575979200,,BTC/USDT,7342,7355,73252,7344.71,1195.6,8777531.2,
1575975600,,BTC/USDT,7343.95,7368.44,7338.6,7342,1145.6,8422414.73,
1575972000,,BTC/USDT,7315.14,7357.27,7314.1,7343.95,1459.36,107086026,
1575968400,,BTC/USDT,7307.21,7336.53,7296.76,7315.14,2977.38,21786641.45,
1575964800,,BTC/USDT,7351.61,7353.95,7288,7307.21,2467.15,18056025.57,
1575961200,,BTC/USDT,7359.59,7367,7333.98,7351.61,1401.27,10301152.21,
1575957600,,BTC/USDT,7357.83,7373.21,73451,7359.59,1904.84,14017676.85,
1575954000,,BTC/USDT,7378.53,7382.23,7344,7357.83,1612.35,11873292.58,
1575950400,,BTC/USDT,7382.63,73998,7371.45,7378.53,1645.52,12151285.27,
1575946800,,BTC/USDT,73697,7388.86,7360,7382.63,1133.47,8359891.18,
1575943200,,BTC/USDT,7371.68,7387.99,73597,73697,1678.45,12381612.21,
1575939600,,BTC/USDT,7343.38,7407.6,73101,7371.68,4348.98,31994796.59,
1575936000,,BTC/USDT,7338.64,7355,7312.52,7343.38,1520.71,11155351.27,
1575932400,,BTC/USDT,7333.25,7359.72,7323.34,7338.64,853.24,6264920.32,
1575928800,,BTC/USDT,7354.93,7356.13,7307.24,7333.25,1055.6,7740140.75,
1575925200,,BTC/USDT,7300.65,7369.23,7291.35,7354.93,1712.31,12543595.33,
1575921600,,BTC/USDT,7374.3,7382.49,7273,7300.65,3697.36,271024282,
1575918000,,BTC/USDT,7444.57,7446.91,7350,7374.3,2427.54,17953186.59,
1575914400,,BTC/USDT,74389,7450.54,7435,7444.57,823.27,6127983.34,
1575910800,,BTC/USDT,74134,7447.49,7400,74389,1468.19,109124862,
1575907200,,BTC/USDT,7424,7450,7400,74134,2635.15,19563491.49,
1575903600,,BTC/USDT,75422,7650,7390,7424,7621.23,572169722,
1575900000,,BTC/USDT,7496.87,7550,74951,75422,1797.95,13523708.97,
1575896400,,BTC/USDT,7493.33,7522,7492,7496.87,1556.52,11687953.7,
1575892800,,BTC/USDT,7471.25,7509.26,74527,7493.33,17307,12949320.38,
1575889200,,BTC/USDT,7480.15,7496,7470,7471.25,1335.7,9997046.36,
1575885600,,BTC/USDT,7456.74,7490,7446.17,7480.15,1267.21,9462085.63,
1575882000,,BTC/USDT,7461.11,7474.13,74551,7456.74,696.32,5198660.95,
1575878400,,BTC/USDT,7470.67,7474,74404,7461.11,1445.46,10781087.29,
1575874800,,BTC/USDT,7513.26,7513.82,7458,7470.67,1415.17,10582158.99,
1575871200,,BTC/USDT,7483.61,7530,74673,7513.26,1339.88,10037829.87,
1575867600,,BTC/USDT,74986,7518.41,7476.25,7483.61,891.25,6681751.56,
1575864000,,BTC/USDT,7510.32,7531.87,7490,74986,1153.49,8665701.31,
1575860400,,BTC/USDT,74969,7521.83,7480.17,7510.32,800.98,6005811.93,
1575856800,,BTC/USDT,7481.44,75005,7451,74969,1931.35,144497326,
1575853200,,BTC/USDT,7519.85,7523.44,7465,7481.44,1741.25,13045583.27,
1575849600,,BTC/USDT,7510.11,7541.9,7506.5,7519.85,988.82,7438824.57,
1575846000,,BTC/USDT,7537.24,7552,7505.81,7510.11,907.64,6828498.98,
1575842400,,BTC/USDT,7528.43,7540.85,75132,7537.24,415.11,3124971.51,
1575838800,,BTC/USDT,7523,7542,7520.22,7528.43,716.94,5399755.74,
1575835200,,BTC/USDT,7515.99,7528,7505,7523,605.25,4549182.6,
1575831600,,BTC/USDT,75185,7525,7503,7515.99,884.93,6649060.34,
1575828000,,BTC/USDT,7525.71,7547.54,7514.11,75185,1524.51,11486035.92,
1575824400,,BTC/USDT,7509.98,7528.58,7506.44,7525.71,812.52,6110107.5,
1575820800,,BTC/USDT,7546,7552.77,7502.6,7509.98,1156.15,8691024.2,
1575817200,,BTC/USDT,7512.85,7564,7511.68,7546,2118.33,15967678.95,
1575813600,,BTC/USDT,7513.67,7522,7503.15,7512.85,860.66,6465560.97,
1575810000,,BTC/USDT,74962,7531.25,74962,7513.67,809.31,6082486.72,
1575806400,,BTC/USDT,75203,7525,7488.2,74962,1229.23,9227799.21,
1575802800,,BTC/USDT,7486.67,7542.16,7486.64,75203,1519.48,11422621.73,
1575799200,,BTC/USDT,7486.21,7502.28,7466.29,7486.67,1212.53,9077124.42,
1575795600,,BTC/USDT,7437.45,7497.88,7433.89,7486.21,1784.85,13331786.85,
1575792000,,BTC/USDT,7434.63,74426,7411.91,7437.45,908.44,6745259.8,
1575788400,,BTC/USDT,7444.33,7453.99,74273,7434.63,1064.16,7917712.59,
1575784800,,BTC/USDT,7421.96,74486,7418.51,7444.33,793.26,5897226.29,
1575781200,,BTC/USDT,7417.99,7434.9,7409.98,7421.96,549.49,4078845.46,
1575777600,,BTC/USDT,7403.91,7430,7382.33,7417.99,905.69,6704034.89,
1575774000,,BTC/USDT,7409.13,7409.99,7382,7403.91,1144.86,8468010.56,
1575770400,,BTC/USDT,7435,7435,7374.86,7409.13,1646.32,12186324.49,
1575766800,,BTC/USDT,7474.35,74755,7412.19,7435,2209.69,16426324.98,
1575763200,,BTC/USDT,7488.21,7499.75,7430,7474.35,1933.38,14439114.98,
1575759600,,BTC/USDT,7519.75,7522.99,7484.33,7488.21,7347,5507646.11,
1575756000,,BTC/USDT,7484.29,7519.75,7480,7519.75,597.52,4484279.32,
1575752400,,BTC/USDT,7502.86,7504.99,74721,7484.29,520.69,3900546.44,
1575748800,,BTC/USDT,7520,7520.46,7495.66,7502.86,637.49,47843601,
1575745200,,BTC/USDT,7489.97,7527.89,7476,7520,893.15,67041991,
1575741600,,BTC/USDT,7508.78,7519,7480,7489.97,814.8,6113256.85,
1575738000,,BTC/USDT,7508.56,7520.89,7500.2,7508.78,541.48,4066954.66,
1575734400,,BTC/USDT,75107,7530,7496,7508.56,10708,8040258.14,
1575730800,,BTC/USDT,7529.19,7541.16,7502.22,75107,1433.63,10782579.37,
1575727200,,BTC/USDT,7517.14,7549.91,7505,7529.19,999.66,7521550.47,
1575723600,,BTC/USDT,7512.35,7533.87,74983,7517.14,11239,8442083.4,
1575720000,,BTC/USDT,7524.98,7551.8,7512.35,7512.35,1350.36,10178542.64,
1575716400,,BTC/USDT,7512.34,7539.9,75104,7524.98,1022.53,7692590.77,
1575712800,,BTC/USDT,7494.67,75322,7470.16,7512.34,1609.39,12066194.56,
1575709200,,BTC/USDT,7501.38,7533,7487.34,7494.67,1242.55,9323012.1,
1575705600,,BTC/USDT,7521.48,7549.71,74752,7501.38,2307.96,173235308,
1575702000,,BTC/USDT,7529.99,7534.97,7508.88,7521.48,1280.1,9627167.44,
1575698400,,BTC/USDT,75591,7559.69,7523.68,7529.99,1006.79,7590486.52,
1575694800,,BTC/USDT,7561.13,7578,7533.33,75591,1796.19,13573361.69,
1575691200,,BTC/USDT,7529.74,7619.62,75277,7561.13,2779.74,21030348.48,
1575687600,,BTC/USDT,7560.97,7562.16,7511.41,7529.74,1127.74,8497722.37,
1575684000,,BTC/USDT,7510.33,7566.32,7508.81,7560.97,1011.32,7621381.57,
1575680400,,BTC/USDT,7522,7535.42,75065,7510.33,1615.78,12155148.1,
1575676800,,BTC/USDT,7527.47,7554.63,7500,7522,1989.37,149726271,
